	Unnamed: 0	City	latitude	longitude
1239	1239	CITRONELLE	31.0937841	31.0937841
1240	1240	SHREVEPORT	32.5221828	32.5221828
1241	1241	LAWTON	34.6086854	34.6086854
1242	1242	CATOOSA	36.188987	36.188987
1243	1243	PRICHARD	30.7387998	30.7387998
1244	1244	LAKE SAINT LOUIS	38.77710155	38.77710155
1245	1245	ESTERO	26.4381474	26.4381474
1246	1246	HAVERFORD	40.0131672	40.0131672
1247	1247	MANNING	41.9092293	41.9092293
1248	1248	BLUE EARTH	44.0109722	44.0109722
1249	1249	BETHANY	40.2683344	40.2683344
1250	1250	STANTON	37.5691072	37.5691072
1251	1251	LYNNWOOD	47.8278656	47.8278656
1252	1252	GREENEVILLE	36.1631575	36.1631575
1253	1253	SALINA	38.8402805	38.8402805
1254	1254	NOWATA	36.700645	36.700645
1255	1255	LONGDALE	54.4400129	54.4400129
1256	1256	KEARNEY	40.4906216	40.4906216
1257	1257	BLAINE	41.9195837	41.9195837
1258	1258	FRONTENAC	44.7338253	44.7338253
1259	1259	AGAWAM	42.066186	42.066186
1260	1260	CATANO	18.4410233	18.4410233
1261	1261	WEST BABYLON	40.7126585	40.7126585
1262	1262	ANDERSON	31.7819242	31.7819242
1263	1263	HUNT VALLEY	39.4922608	39.4922608
1264	1264	NORTH HOLLYWOOD	34.1729044	34.1729044
1265	1265	HOLBROOK	34.9037063	34.9037063
1266	1266	CENTENNIAL	39.579155	39.579155
1267	1267	GALENA	42.4157304	42.4157304
1268	1268	HAZARD	37.2489635	37.2489635
1269	1269	WHITE BLUFF	36.1075593	36.1075593
1270	1270	STANFORD	37.4265407	37.4265407
1271	1271	WOODBINE	41.7371441	41.7371441
1272	1272	BATON ROUGE	30.4459596	30.4459596
1273	1273	PICO RIVERA	33.9830688	33.9830688
1274	1274	LEAWOOD	38.966673	38.966673
1275	1275	MARINETTE	45.0999594	45.0999594
1276	1276	DODGE CITY	37.7527982	37.7527982
1277	1277	NEW HYDE PARK	40.7352157	40.7352157
1278	1278	WYLIE	33.0151201	33.0151201
1279	1279	POST FALLS	47.7110106	47.7110106
1280	1280	TELFORD	52.6780419	52.6780419
1281	1281	GOODYEAR	33.4353672	33.4353672
1282	1282	WILLIMANTIC	41.713125	41.713125
1283	1283	PLEASANT HILL	37.9479786	37.9479786
1284	1284	MEDFIELD	42.1865609	42.1865609
1285	1285	HARVEY	38.0352315	38.0352315
1286	1286	GREER	34.9381361	34.9381361
1287	1287	YONKERS	40.9312099	40.9312099
1288	1288	VAN BUREN TWP	42.2207982	42.2207982
1289	1289	BERKELEY HEIGHTS	40.6834349	40.6834349
1290	1290	WAIPAHU	21.3866667	21.3866667
1291	1291	WELLINGTON	-41.2887953	-41.2887953
1292	1292	TOTOWA	40.9050988	40.9050988
1293	1293	CORBIN	36.9486986	36.9486986
1294	1294	SAN CLEMENTE	39.4037093	39.4037093
1295	1295	MONTEREY PARK	34.051522	34.051522
1296	1296	GOLDEN	39.7546349	39.7546349
1297	1297	MOUNT KISCO	41.2042616	41.2042616
1298	1298	SAFETY HARBOR	27.9908529	27.9908529
1299	1299	SOCIAL CIRCLE	33.6561723	33.6561723
1300	1300	AIRMONT	41.1009293	41.1009293
1301	1301	DOWNEY	33.9404441	33.9404441
1302	1302	EVERETT	47.9673056	47.9673056
1303	1303	BROWNSBORO	32.3023706	32.3023706
1304	1304	HIGHLAND PARK	32.831563	32.831563
1305	1305	LONGVIEW	32.5007031	32.5007031
1306	1306	HASBROUCK HEIGHTS	40.8579293	40.8579293
1307	1307	PELL CITY	33.5862149	33.5862149
1308	1308	VERO BEACH	27.6387163	27.6387163
1309	1309	WEST COLUMBIA	29.1438582	29.1438582
1310	1310	BREWTON	31.1051779	31.1051779
1311	1311	NATIONAL CITY	32.6781085	32.6781085
1312	1312	KODAK	35.9745323	35.9745323
1313	1313	DEWITT	29.0931328	29.0931328
1314	1314	ASTORIA	46.187885	46.187885
1315	1315	TWIN FALLS	42.5704456	42.5704456
1316	1316	PIERRE	44.3683644	44.3683644
1317	1317	BENICIA	38.049365	38.049365
1318	1318	HIGH POINT	35.9556924	35.9556924
1319	1319	MARRIOTTSVILLE	39.3501959	39.3501959
1320	1320	BOWDON	33.5378885	33.5378885
1321	1321	AMERICUS	32.0723862	32.0723862
1322	1322	BURNSVILLE	44.7670567	44.7670567
1323	1323	FRANKLIN PARK	41.9353084	41.9353084
1324	1324	BAINBRIDGE	30.9038252	30.9038252
1325	1325	BOZEMAN	45.6794293	45.6794293
1326	1326	MAHANOY CITY	40.8125881	40.8125881
1327	1327	BIXBY	35.9420431	35.9420431
1328	1328	ALDA	40.8701915	40.8701915
1329	1329	NORTHBROOK	42.128704	42.128704
1330	1330	WEST POINT	33.6076186	33.6076186
1331	1331	MANLY	-33.7971937	-33.7971937
1332	1332	KILLEEN	31.1171441	31.1171441
1333	1333	BLACKWELL	32.0869699	32.0869699
1334	1334	URBANA	40.1117174	40.1117174
1335	1335	WARRENDALE	40.6534001	40.6534001
1336	1336	LAKE MARY	28.756618	28.756618
1337	1337	FALLS CHURCH	38.882334	38.882334
1338	1338	WAUKEGAN	42.3636331	42.3636331
1339	1339	GEORGETOWN	6.8137426	6.8137426
1340	1340	CAIRO	30.0443879	30.0443879
1341	1341	ROHNERT PARK	38.3396367	38.3396367
1342	1342	MENANDS	42.6920233	42.6920233
1343	1343	GRUNDY CENTER	42.3616501	42.3616501
1344	1344	INDIANOLA	33.4509513	33.4509513
1345	1345	BAD AXE	43.801959	43.801959
1346	1346	SOLEDAD	36.4198255	36.4198255
1347	1347	CALEDONIA	42.369463	42.369463
1348	1348	MORGANTOWN	39.6296809	39.6296809
1349	1349	MIDDLEBURG HEIGHTS	41.3614401	41.3614401
1350	1350	MUNCIE	40.1936892	40.1936892
1351	1351	SANTA CRUZ	28.469648	28.469648
1352	1352	CUBA	23.0131338	23.0131338
1353	1353	MUSKOGEE	35.6630196	35.6630196
1354	1354	OKARCHE	35.7258795	35.7258795
1355	1355	KINDRED	46.648578	46.648578
1356	1356	GARDEN CITY PARK	40.74368425	40.74368425
1357	1357	RIVERTON	40.6870011	40.6870011
1358	1358	MACON	32.8406946	32.8406946
1359	1359	NEW BRUNSWICK	46.2555734	46.2555734
1360	1360	CORTE MADERA	37.9254806	37.9254806
1361	1361	FARMERS BRANCH	32.9265137	32.9265137
1362	1362	CONROE	30.3118769	30.3118769
1363	1363	NOVI	42.48059	42.48059
1364	1364	WELCOME	28.6723623	28.6723623
1365	1365	FULTON	40.4714305	40.4714305
1366	1366	HARTSVILLE	34.3740431	34.3740431
1367	1367	RANGER	32.4693688	32.4693688
1368	1368	BELLEVILLE	48.8176714	48.8176714
1369	1369	ARCATA	40.866517	40.866517
1370	1370	RAMSEY	45.0165728	45.0165728
1371	1371	COKATO	45.075043	45.075043
1372	1372	PROVIDENCE FORGE	37.4418131	37.4418131
1373	1373	FORT PIERCE	27.4467056	27.4467056
1374	1374	TITUSVILLE	28.6122187	28.6122187
1375	1375	LINCOLNSHIRE	53.1823034	53.1823034
1376	1376	PIPERSVILLE	40.4260533	40.4260533
1377	1377	RUSSELLVILLE	35.2784173	35.2784173
1378	1378	ELKHART	41.6819935	41.6819935
1379	1379	GREENSBURG	40.3014581	40.3014581
1380	1380	HYATTSVILLE	38.9529442	38.9529442
1381	1381	RAMONA	38.59766405	38.59766405
1382	1382	TIFTON	31.4549719	31.4549719
1383	1383	EAST LONGMEADOW	42.0602543	42.0602543
1384	1384	VERONA	45.4384958	45.4384958
1385	1385	SAINT ALBANS	44.8107911	44.8107911
1386	1386	FIFE LAKE	44.57695	44.57695
1387	1387	NAPERVILLE	41.7728699	41.7728699
1388	1388	MCKINNEY	33.1976496	33.1976496
1389	1389	BROWNWOOD	31.7070026	31.7070026
1390	1390	EATON RAPIDS	42.5092039	42.5092039
1391	1391	BELTON	31.0560132	31.0560132
1392	1392	GAITHERSBURG	39.1399187	39.1399187
1393	1393	VINEYARD HAVEN	41.4542914	41.4542914
1394	1394	GRANTS PASS	42.4393707	42.4393707
1395	1395	SOUTH PITTSBURG	35.0122635	35.0122635
1396	1396	MC DONALD	-17.7619033	-17.7619033
1397	1397	SHELTON	41.3164856	41.3164856
1398	1398	NORTH HAMPTON	42.9725895	42.9725895
1399	1399	HUTCHINSON	35.8148236	35.8148236
1400	1400	WARM SPRINGS	32.8904081	32.8904081
1401	1401	WHITE CITY	51.5119347	51.5119347
1402	1402	MIAMI GARDENS	25.9420377	25.9420377
1403	1403	DELTA	33.3926893	33.3926893
1404	1404	FERGUS FALLS	46.283015	46.283015
1405	1405	GLENSHAW	40.5328462	40.5328462
1406	1406	OLATHE	38.8838856	38.8838856
1407	1407	FLINT	43.0161693	43.0161693
1408	1408	DONNA	26.1702082	26.1702082
1409	1409	DELPHOS	40.6636026	40.6636026
1410	1410	IPSWICH	52.0579495	52.0579495
1411	1411	FOLEY	30.4065868	30.4065868
1412	1412	BRIDGEVILLE	40.3561805	40.3561805
1413	1413	MOULTRIE	39.6391442	39.6391442
1414	1414	SAGINAW	43.4200387	43.4200387
1415	1415	WILLIS WHARF	37.5156902	37.5156902
1416	1416	GRAHAM	39.34062	39.34062
1417	1417	LUFKIN	31.3386242	31.3386242
1418	1418	PURCELLVILLE	39.1366223	39.1366223
1419	1419	HARTFORD	41.764582	41.764582
1420	1420	FORT SCOTT	37.8399791	37.8399791
1421	1421	VACAVILLE	38.3565773	38.3565773
1422	1422	MCALLEN	26.2043691	26.2043691
1423	1423	BRAWLEY	33.018515	33.018515
1424	1424	LA JOLLA	32.83259	32.83259
1425	1425	ROCKLEIGH	41.0003754	41.0003754
1426	1426	HAZELWOOD	38.7761446	38.7761446
1427	1427	WAHOO	41.2111084	41.2111084
1428	1428	BUFFALO GROVE	42.1514146	42.1514146
1429	1429	LEANDER	30.5603086	30.5603086
1430	1430	SUNNYSIDE	47.8595825	47.8595825
1431	1431	NORTH CHESTERFIELD	35.8101298	35.8101298
1432	1432	HARLEYSVILLE	40.2795476	40.2795476
1433	1433	STILLWATER	36.1135071	36.1135071
1434	1434	EXTON	40.02985865	40.02985865
1435	1435	DELMAR	42.0022247	42.0022247
1436	1436	DEERFIELD BEACH	26.318342	26.318342
1437	1437	HARDIN	30.3049642	30.3049642
1438	1438	ESCALON	37.7974273	37.7974273
1439	1439	GREEN LANE	40.3367674	40.3367674
1440	1440	CLEARFIELD	40.800693	40.800693
1441	1441	PARK CITY	40.6460921	40.6460921
1442	1442	DEKALB	41.8903447	41.8903447
1443	1443	LAKE OSWEGO	45.4206749	45.4206749
1444	1444	CASEY	41.5051917	41.5051917
1445	1445	DENISON	33.7556593	33.7556593
1446	1446	BEAVERCREEK TOWNSHIP	39.72410105	39.72410105
1447	1447	SCOTTSBORO	34.6731323	34.6731323
1448	1448	CONYERS	33.6676103	33.6676103
1449	1449	MOUNT OLIVE	33.681159	33.681159
1450	1450	ROGERS	36.3320197	36.3320197
1451	1451	UKIAH	39.1501662	39.1501662
1452	1452	TETONIA	43.8144799	43.8144799
1453	1453	LINDSTROM	45.3894083	45.3894083
1454	1454	MANASQUAN	40.126226	40.126226
1455	1455	EL DORADO SPRINGS	37.8769799	37.8769799
1456	1456	STATESVILLE	35.7826363	35.7826363
1457	1457	AMARILLO	35.2072185	35.2072185
1458	1458	UTICA	43.1009031	43.1009031
1459	1459	OKMULGEE	35.6234738	35.6234738
1460	1460	CLIFTON	40.8584328	40.8584328
1461	1461	CANAL WINCHESTER	39.8429205	39.8429205
1462	1462	CLAXTON	32.1615815	32.1615815
1463	1463	WESLEY CHAPEL	28.1866014	28.1866014
1464	1464	MIAMI SPRINGS	25.8223198	25.8223198
1465	1465	SIMPSONVILLE	34.7370639	34.7370639
1466	1466	LEWES	50.8746139	50.8746139
1467	1467	Fort Lauderdale	26.1223084	26.1223084
1468	1468	ALHAMBRA	37.17605995	37.17605995
1469	1469	ORANGE COVE	36.624394	36.624394
1470	1470	CHEHALIS	46.6599653	46.6599653
1471	1471	WILTON	47.5034	47.5034
1472	1472	ASHEVILLE	35.6009498	35.6009498
1473	1473	KERMAN	29.571858	29.571858
1474	1474	WARRINGTON	53.3899497	53.3899497
1475	1475	KINSTON	17.9712148	17.9712148
1476	1476	SOUTH WINDSOR	41.8489872	41.8489872
1477	1477	GLEN COVE	40.8641845	40.8641845
1478	1478	BALA CYNWYD	40.0076125	40.0076125
1479	1479	TEWKSBURY	42.6106479	42.6106479
1480	1480	BYRON	44.0325922	44.0325922
1481	1481	WAYCROSS	31.2135511	31.2135511
1482	1482	DULLES	29.456179	29.456179
1483	1483	TAUNTON	51.0147895	51.0147895
1484	1484	EAST HAVEN	41.2762081	41.2762081
1485	1485	MATAWAN	40.41483	40.41483
1486	1486	CHARLOTTESVILLE	38.029306	38.029306
1487	1487	GLEN ALLEN	37.316934	37.316934
1488	1488	WOODSIDE	37.4299388	37.4299388
1489	1489	INVERNESS	57.4790124	57.4790124
1490	1490	NEW ORLEANS	29.9759983	29.9759983
1491	1491	NORTH KANSAS CITY	39.1432057	39.1432057
1492	1492	MECHANICVILLE	42.9028547	42.9028547
1493	1493	HUDSONVILLE	42.870889	42.870889
1494	1494	THOMPSONVILLE	37.9175489	37.9175489
1495	1495	EAST ORANGE	40.767323	40.767323
1496	1496	HOLLISTON	42.2000966	42.2000966
1497	1497	LOVELL	44.127028	44.127028
1498	1498	SEABROOK	29.5633199	29.5633199
1499	1499	MEQUON	43.2219088	43.2219088
1500	1500	GREENBRAE	37.9485356	37.9485356
1501	1501	MIDDLEFIELD	42.6872972	42.6872972
1502	1502	WALNUT CREEK	37.9020731	37.9020731
1503	1503	WEST HOLLYWOOD	34.0923014	34.0923014
1504	1504	LEHI	40.3881114	40.3881114
1505	1505	SAN LEANDRO	37.7249296	37.7249296
1506	1506	VALLEY STREAM	40.6631362	40.6631362
1507	1507	TAHLEQUAH	35.91537	35.91537
1508	1508	NEW IBERIA	30.0035365	30.0035365
1509	1509	VADNAIS HEIGHTS	45.0574659	45.0574659
1510	1510	PRINCETON JUNCTION	40.321632	40.321632
1511	1511	BELCAMP	53.4068274	53.4068274
1512	1512	BLYTHE	33.6134767	33.6134767
1513	1513	PONCHATOULA	30.4388041	30.4388041
1514	1514	LA PUENTE	34.01979	34.01979
1515	1515	TEA	43.44661	43.44661
1516	1516	FOREST LAKE	45.279106	45.279106
1517	1517	HACKENSACK	40.8871438	40.8871438
1518	1518	JERSEY CITY	40.7215682	40.7215682
1519	1519	FLOWERY BRANCH	34.1851017	34.1851017
1520	1520	CRANFORD	40.6584358	40.6584358
1521	1521	LAGRANGE	43.1268715	43.1268715
1522	1522	WASHOUGAL	45.5819594	45.5819594
1523	1523	WICKLIFFE	36.9647458	36.9647458
1524	1524	INDIAN TRAIL	35.0768141	35.0768141
1525	1525	VENICE	45.4371908	45.4371908
1526	1526	INWOOD	43.3073497	43.3073497
1527	1527	COLD SPRING HARBOR	40.8602595	40.8602595
1528	1528	PEEKSKILL	41.289811	41.289811
1529	1529	PROVIDENCE	41.8239891	41.8239891
1530	1530	PINE BROOK	40.2806668	40.2806668
1531	1531	RICHVALE	39.4937751	39.4937751
1532	1532	OAKLAND PARK	26.1723065	26.1723065
1533	1533	CARTERSVILLE	34.1652304	34.1652304
1534	1534	MONROEVILLE	40.4211798	40.4211798
1535	1535	CLINTON TOWNSHIP	42.5869782	42.5869782
1536	1536	BISHOP	37.363679	37.363679
1537	1537	SHERMAN	36.2452294	36.2452294
1538	1538	WILLIAMSON	30.6580927	30.6580927
1539	1539	STAUNTON	38.1495947	38.1495947
1540	1540	MILLERSVILLE	35.3038485	35.3038485
1541	1541	HOLYOKE	42.2071434	42.2071434
1542	1542	WEST COVINA	34.0471735	34.0471735
1543	1543	ISSAQUAH	47.5348778	47.5348778
1544	1544	TULARE	36.2516475	36.2516475
1545	1545	PORTERVILLE	36.06523	36.06523
1546	1546	VIRGINIA GARDENS	25.8103758	25.8103758
1547	1547	ANTIOCH	38.0049214	38.0049214
1548	1548	SPENCER	43.1415519	43.1415519
1549	1549	ATASCOSA	28.8554434	28.8554434
1550	1550	SHREWSBURY	52.707755	52.707755
1551	1551	HAVERHILL	42.7777829	42.7777829
1552	1552	WESTBURY	40.7556561	40.7556561
1553	1553	OKEECHOBEE	27.3923408	27.3923408
1554	1554	SAINT JAMES	48.5232	48.5232
1555	1555	SOUTH JACKSONVILLE	39.7086582	39.7086582
1556	1556	ATLANTIC CITY	39.3642852	39.3642852
1557	1557	NEW BEDFORD	41.6362152	41.6362152
1558	1558	LITCHFIELD	41.767249	41.767249
1559	1559	LOVELOCK	40.1847417	40.1847417
1560	1560	LANTANA	33.09400855	33.09400855
1561	1561	HACIENDA HEIGHTS	33.9930677	33.9930677
1562	1562	NORTH VERSAILLES	40.3797913	40.3797913
1563	1563	OREGON CITY	45.3573429	45.3573429
1564	1564	EWING	38.0886603	38.0886603
1565	1565	CALIFORNIA	36.7014631	36.7014631
1566	1566	SIOUX CITY	42.4966815	42.4966815
1567	1567	PEOSTA	42.4469535	42.4469535
1568	1568	SUDBURY	46.49272	46.49272
1569	1569	MORENO VALLEY	33.937517	33.937517
1570	1570	KAKTOVIK	70.1263327	70.1263327
1571	1571	CEDARBURG	43.2966545	43.2966545
1572	1572	RUNNEMEDE	39.8523358	39.8523358
1573	1573	SIOUX FALLS	43.5412244	43.5412244
1574	1574	NORTHFIELD	44.4582041	44.4582041
1575	1575	ALEDO	32.69900905	32.69900905
1576	1576	NORTH POLE	90.0	90.0
1577	1577	REX	34.8520565	34.8520565
1578	1578	JOHNS CREEK	34.0181557	34.0181557
1579	1579	ANACORTES	48.5020123	48.5020123
1580	1580	WILLIAMSBURG	37.2708788	37.2708788
1581	1581	RENO	39.5261206	39.5261206
1582	1582	WAUSAU	44.9596017	44.9596017
1583	1583	JOBSTOWN	40.0370565	40.0370565
1584	1584	CONWAY	35.2521996	35.2521996
1585	1585	GOLD HILL	42.431785	42.431785
1586	1586	POTEET	29.0373552	29.0373552
1587	1587	EGG HARBOR TOWNSHIP	39.3820672	39.3820672
1588	1588	GLENWOOD SPRINGS	39.5507448	39.5507448
1589	1589	PARADISE VALLEY	33.5428006	33.5428006
1590	1590	NEW SMYRNA BEACH	29.0258132	29.0258132
1591	1591	DUNMORE	53.6190495	53.6190495
1592	1592	KENAI	60.5544444	60.5544444
1593	1593	HELOTES	29.5635688	29.5635688
1594	1594	EAST ROCHESTER	40.7461701	40.7461701
1595	1595	SPRINGTOWN	32.97067175	32.97067175
1596	1596	NEWBERRY	34.2753247	34.2753247
1597	1597	BERLIN	52.5170365	52.5170365
1598	1598	HARTSELLE	34.4435937	34.4435937
1599	1599	PEMBERVILLE	41.4108855	41.4108855
1600	1600	KINGS PARK	-31.9621612	-31.9621612
1601	1601	ESTES PARK	40.336359	40.336359
1602	1602	COLLEGE STATION	30.5955289	30.5955289
1603	1603	BLACKSBURG	37.2296566	37.2296566
1604	1604	LULING	29.680314	29.680314
1605	1605	TRAVELERS REST	34.9676167	34.9676167
1606	1606	DULCE	-28.6776869	-28.6776869
1607	1607	ROBBINSVILLE	35.3227597	35.3227597
1608	1608	SWANTON	44.918139	44.918139
1609	1609	FRIENDLY	38.756867	38.756867
1610	1610	TRUMBULL	41.2428742	41.2428742
1611	1611	DANVERS	42.5750946	42.5750946
1612	1612	CASTLE ROCK	39.3722552	39.3722552
1613	1613	NORTH SYRACUSE	43.0090105	43.0090105
1614	1614	BRISTOL	51.47091115	51.47091115
1615	1615	HERMITAGE	59.9412076	59.9412076
1616	1616	NANUET	41.0903087	41.0903087
1617	1617	LOS GATOS	37.226611	37.226611
1618	1618	ELIZABETH	40.6639916	40.6639916
1619	1619	YORBA LINDA	33.8901096	33.8901096
1620	1620	LELAND	34.2203056	34.2203056
1621	1621	ALICE	27.7522487	27.7522487
1622	1622	TEMPLETON	41.9185415	41.9185415
1623	1623	ALISO VIEJO	33.5761376	33.5761376
1624	1624	ABERNATHY	33.8323038	33.8323038
1625	1625	MISSION VIEJO	33.5965685	33.5965685
1626	1626	CORDOVA	37.8845813	37.8845813
1627	1627	ROCKLEDGE	28.3201553	28.3201553
1628	1628	VANCOUVER	49.2608724	49.2608724
1629	1629	EDINBORO	41.8742225	41.8742225
1630	1630	KITTY HAWK	36.0664318	36.0664318
1631	1631	CLIFTON PARK	42.8631868	42.8631868
1632	1632	COVENTRY TOWNSHIP	41.0089074	41.0089074
1633	1633	PEMBROKE	45.8260909	45.8260909
1634	1634	IMPERIAL	33.0305487	33.0305487
1635	1635	ALLENTOWN	40.6022059	40.6022059
1636	1636	IRA	32.6475314	32.6475314
1637	1637	HURON	43.8385749	43.8385749
1638	1638	SARVER	40.7314538	40.7314538
1639	1639	LINCOLN CITY	44.9617922	44.9617922
1640	1640	STATE COLLEGE	40.7944504	40.7944504
1641	1641	WYOMING	43.1700264	43.1700264
1642	1642	CARVER	44.807118	44.807118
1643	1643	BROOMFIELD	39.9403995	39.9403995
1644	1644	HEREFORD	52.0553813	52.0553813
1645	1645	REEDLEY	36.5963395	36.5963395
1646	1646	OAK CREEK	42.8858503	42.8858503
1647	1647	TEMECULA	33.4946353	33.4946353
1648	1648	LOVINGSTON	37.7598637	37.7598637
1649	1649	WATERLOO	42.498275	42.498275
1650	1650	REYNOLDSBURG	39.9547861	39.9547861
1651	1651	BIG BEND	39.6982182	39.6982182
1652	1652	BARTLETT	41.9908485	41.9908485
1653	1653	SAUGERTIES	42.0775906	42.0775906
1654	1654	MINNETONKA	44.9405086	44.9405086
1655	1655	BILOXI	30.4007626	30.4007626
1656	1656	POTTSBORO	33.759271	33.759271
1657	1657	AVENEL	40.5848314	40.5848314
1658	1658	PEKIN	39.906217	39.906217
1659	1659	CAMPBELLSVILLE	37.3433974	37.3433974
1660	1660	LEUPP	35.2982231	35.2982231
1661	1661	ELK RIVER	45.3038538	45.3038538
1662	1662	EAST PEORIA	40.666149	40.666149
1663	1663	SHALLOTTE	33.9732275	33.9732275
1664	1664	CLINTON	38.5896187	38.5896187
1665	1665	BETHEL	60.7922222	60.7922222
1666	1666	MARKHAM	43.8563707	43.8563707
1667	1667	NORTH BENNINGTON	42.930356	42.930356
1668	1668	CORAL SPRINGS	26.271192	26.271192
1669	1669	PAWLEYS ISLAND	33.4293486	33.4293486
1670	1670	SOUTH PASADENA	34.1133062	34.1133062
1671	1671	FAIRBANKS	64.837845	64.837845
1672	1672	TYSONS	38.916509	38.916509
1673	1673	DOUGLASVILLE	33.7514966	33.7514966
1674	1674	STEPHENVILLE	32.2191836	32.2191836
1675	1675	LAKEVILLE	44.650051	44.650051
1676	1676	JUNEAU	58.3019496	58.3019496
1677	1677	CAMERON PARK	38.68200185	38.68200185
1678	1678	ZION	42.4461322	42.4461322
1679	1679	JUNCTION CITY	39.0286093	39.0286093
1680	1680	SMITHTOWN	40.8559314	40.8559314
1681	1681	HICKSVILLE	40.7681895	40.7681895
1682	1682	LYNN	33.1474257	33.1474257
1683	1683	CHERRYVILLE	35.3787442	35.3787442
1684	1684	PENUELAS	18.05552175	18.05552175
1685	1685	TREMONTON	41.7120775	41.7120775
1686	1686	HATTIESBURG	31.3271189	31.3271189
1687	1687	GLADBROOK	42.1877496	42.1877496
1688	1688	PLAINVILLE	49.6145456	49.6145456
1689	1689	PRINCE FREDERICK	38.5403996	38.5403996
1690	1690	SHIRLEY	40.79684165	40.79684165
1691	1691	SHAKOPEE	44.7980186	44.7980186
1692	1692	NORCO	33.9323307	33.9323307
1693	1693	JANESVILLE	42.6829765	42.6829765
1694	1694	PENNSAUKEN	39.9562238	39.9562238
1695	1695	CAROL STREAM	41.9125286	41.9125286
1696	1696	SAN FERNANDO	36.4643934	36.4643934
1697	1697	NEWMAN LAKE	47.7241586	47.7241586
1698	1698	SOUTH ELGIN	41.9941938	41.9941938
1699	1699	YORKTOWN HEIGHTS	41.2695965	41.2695965
1700	1700	ARVADA	39.8005505	39.8005505
1701	1701	GALLUP	35.5283506	35.5283506
1702	1702	POINT REYES STATION	38.0690895	38.0690895
1703	1703	LAKE DALLAS	33.1192875	33.1192875
1704	1704	YAKIMA	46.601557	46.601557
1705	1705	COLVILLE	48.5465695	48.5465695
1706	1706	SAINT STEPHEN	51.5180868	51.5180868
1707	1707	METUCHEN	40.5431598	40.5431598
1708	1708	MONMOUTH JUNCTION	40.3840222	40.3840222
1709	1709	TERRE HAUTE	39.4667025	39.4667025
1710	1710	CLAYTON	42.8547706	42.8547706
1711	1711	WALKER	30.6795741	30.6795741
1712	1712	EDINBURG	55.9533456	55.9533456
1713	1713	SEAFORD	38.6413452	38.6413452
1714	1714	ROLLING MEADOWS	42.0841936	42.0841936
1715	1715	NOME	64.4989922	64.4989922
1716	1716	HOPEWELL	37.3043154	37.3043154
1717	1717	BELMONT	48.4086571	48.4086571
1718	1718	BILLINGS	45.7874957	45.7874957
1719	1719	APPLETON	44.2613967	44.2613967
1720	1720	ST LOUIS PARK	44.9475726	44.9475726
1721	1721	STRAWN	32.5520737	32.5520737
1722	1722	LAS CRUCES	32.3140354	32.3140354
1723	1723	CLAY CENTER	39.376941	39.376941
1724	1724	PELLA	45.8016249	45.8016249
1725	1725	LA MESA	32.7678288	32.7678288
1726	1726	MILL CREEK	47.8577455	47.8577455
1727	1727	IXONIA	43.137841	43.137841
1728	1728	GRAND JUNCTION	39.063956	39.063956
1729	1729	LOVELAND	40.3977612	40.3977612
1730	1730	BULLHEAD CITY	35.1477774	35.1477774
1731	1731	STONY BROOK	40.9256538	40.9256538
1732	1732	MAYNARD	42.7738826	42.7738826
1733	1733	RICHFIELD	44.8766431	44.8766431
1734	1734	PACIFICA	37.6138253	37.6138253
1735	1735	SHIPSHEWANA	41.6728282	41.6728282
1736	1736	HAM LAKE	45.2502429	45.2502429
1737	1737	MANKATO	44.1634663	44.1634663
1738	1738	EARLHAM	41.4914439	41.4914439
1739	1739	NEW WINDSOR	41.4767605	41.4767605
1740	1740	OSBORN	44.7837848	44.7837848
1741	1741	NATICK	42.28700595	42.28700595
1742	1742	BRIDGEVIEW	41.7500323	41.7500323
1743	1743	HORIZON CITY	31.6926121	31.6926121
1744	1744	CONVERSE	43.0202459	43.0202459
1745	1745	LAKE ELSINORE	33.6680772	33.6680772
1746	1746	NEW GLOUCESTER	43.963168	43.963168
1747	1747	MONACA	40.6872885	40.6872885
1748	1748	ORCHARD PARK	53.7878654	53.7878654
1749	1749	BISMARCK	46.808327	46.808327
1750	1750	HARLINGEN	26.1908241	26.1908241
1751	1751	ELK GROVE	38.4087993	38.4087993
1752	1752	COZAD	40.8595822	40.8595822
1753	1753	WILLISTON	48.1465457	48.1465457
1754	1754	MONTICELLO	42.6214159	42.6214159
1755	1755	TORRINGTON	41.8006523	41.8006523
1756	1756	SHELBY TOWNSHIP	43.60107655	43.60107655
1757	1757	MERCED	37.1641544	37.1641544
1758	1758	TAYLORSVILLE	40.6676347	40.6676347
1759	1759	DUBUQUE	42.5006243	42.5006243
1760	1760	ELLENVILLE	41.7170379	41.7170379
1761	1761	MILLER	31.1591063	31.1591063
1762	1762	MAPLE VALLEY	47.3664231	47.3664231
1763	1763	DRIPPING SPRINGS	30.1902067	30.1902067
1764	1764	FOUNTAINVILLE	40.3412269	40.3412269
1765	1765	NEW BRAUNFELS	29.7028266	29.7028266
1766	1766	BERNARDSVILLE	40.7186805	40.7186805
1767	1767	UNALASKA	53.8722824	53.8722824
1768	1768	ROCKDALE	30.6549433	30.6549433
1769	1769	BURWELL	41.7816186	41.7816186
1770	1770	SOLANA BEACH	32.9905597	32.9905597
1771	1771	APACHE JUNCTION	33.4150485	33.4150485
1772	1772	SPRING VALLEY	29.7911185	29.7911185
1773	1773	ELYRIA	41.3673191	41.3673191
